id,time_gx,time,gx,gy,gz,accx,accy,accz,ax,ay,az,mx,my,mz_mpu-temp,mz,mpu-temp,temperature,pressure_worldtime,pressure,worldtime,,
2667,719.334961-23,719.334961,-23,75,51,13224,-9868,740,0.807129,-0.602295,0.045166,0,0,7,0,7,20.19, 977.720.0, 977.72,0.0,0,0
2668,719.647034-48,719.647034,-48,88,7,13116,-9984,684,0.800537,-0.609375,0.041748,0,0,7,0,7,20.2, 977.780.0, 977.78,0.0,0,0
2669,719.919617-41,719.919617,-41,108,-70,13148,-9916,872,0.80249,-0.605225,0.053223,0,0,7,0,7,20.2, 977.780.0, 977.78,0.0,0,0
2670,720.192261-46,720.192261,-46,87,49,13108,-9868,768,0.800049,-0.602295,0.046875,0,0,7,0,7,20.2, 977.780.0, 977.78,0.0,0,0
2671,720.464844-41,720.464844,-41,54,-70,13192,-9992,840,0.805176,-0.609863,0.05127,0,0,7,0,7,20.2, 977.750.0, 977.75,0.0,0,0
2672,720.745422-44,720.745422,-44,90,-85,13256,-10020,780,0.809082,-0.611572,0.047607,0,0,7,0,7,20.2, 977.750.0, 977.75,0.0,0,0
2673,721.018066-45,721.018066,-45,59,137,13332,-10064,744,0.813721,-0.614258,0.04541,0,0,7,0,7,20.2, 977.750.0, 977.75,0.0,0,0
2674,721.290649-52,721.290649,-52,103,-6,13164,-10108,756,0.803467,-0.616943,0.046143,0,0,7,0,7,20.2, 977.700.0, 977.70,0.0,0,0
2675,721.563293-86,721.563293,-86,55,379,12988,-9856,932,0.792725,-0.601562,0.056885,0,0,7,0,7,20.2, 977.700.0, 977.70,0.0,0,0
2676,721.8358151,721.835815,13,17,-169,12764,-9788,408,0.779053,-0.597412,0.024902,0,0,7,0,7,20.2, 977.700.0, 977.70,0.0,0,0
2677,722.116455-85,722.116455,-85,9,-234,13348,-9900,704,0.814697,-0.604248,0.042969,0,0,7,0,7,20.2, 977.750.0, 977.75,0.0,0,0
2678,722.389038-26,722.389038,-26,65,-314,13464,-10324,924,0.821777,-0.630127,0.056396,0,0,8,0,8,20.2, 977.750.0, 977.75,0.0,0,0
2679,722.661682-69,722.661682,-69,93,178,13196,-10004,692,0.80542,-0.610596,0.042236,0,0,7,0,7,20.2, 977.750.0, 977.75,0.0,0,0
2680,722.934326-30,722.934326,-30,73,-26,13168,-9736,512,0.803711,-0.594238,0.03125,0,0,7,0,7,20.2, 977.780.0, 977.78,0.0,0,0
2681,723.214966-55,723.214966,-55,59,71,13344,-9712,612,0.814453,-0.592773,0.037354,0,0,7,0,7,20.2, 977.780.0, 977.78,0.0,0,0
2682,723.487610-30,723.48761,-30,81,-133,13460,-9744,584,0.821533,-0.594727,0.035645,0,0,7,0,7,20.2, 977.780.0, 977.78,0.0,0,0
2683,723.760132-22,723.760132,-22,67,22,13208,-10140,708,0.806152,-0.618896,0.043213,0,0,7,0,7,20.2, 977.730.0, 977.73,0.0,0,0
2684,724.032776-34,724.032776,-34,100,19,13332,-9876,768,0.813721,-0.602783,0.046875,0,0,8,0,8,20.2, 977.730.0, 977.73,0.0,0,0
2685,724.313354-86,724.313354,-86,64,-3,13356,-9828,712,0.815186,-0.599854,0.043457,0,0,7,0,7,20.2, 977.730.0, 977.73,0.0,0,0
2686,724.585999-23,724.585999,-23,28,-88,13352,-9720,760,0.814941,-0.593262,0.046387,0,0,7,0,7,20.2, 977.730.0, 977.73,0.0,0,0
2687,724.858582-74,724.858582,-74,68,-18,13408,-9844,820,0.818359,-0.60083,0.050049,0,0,8,0,8,20.19, 977.670.0, 977.67,0.0,0,0
2688,725.131226-49,725.131226,-49,88,-31,13308,-9880,848,0.812256,-0.603027,0.051758,0,0,8,0,8,20.19, 977.670.0, 977.67,0.0,0,0
2689,725.411804-21,725.411804,-21,92,130,13456,-9872,872,0.821289,-0.602539,0.053223,0,0,8,0,8,20.19, 977.670.0, 977.67,0.0,0,0
2690,725.6843263,725.684326,26,74,-276,13196,-9684,800,0.80542,-0.591064,0.048828,0,0,8,0,8,20.2, 977.720.0, 977.72,0.0,0,0
2691,725.956970-67,725.95697,-67,81,-37,13200,-9684,804,0.805664,-0.591064,0.049072,0,0,7,0,7,20.2, 977.730.0, 977.73,0.0,0,0
2692,726.229553-21,726.229553,-21,95,-58,13584,-9696,832,0.829102,-0.591797,0.050781,0,0,6,0,6,20.2, 977.730.0, 977.73,0.0,0,0
2693,726.510193-33,726.510193,-33,71,149,13304,-9944,632,0.812012,-0.606934,0.038574,0,0,7,0,7,20.19, 977.750.0, 977.75,0.0,0,0
2694,726.782776-41,726.782776,-41,74,-211,13344,-9688,636,0.814453,-0.591309,0.038818,0,0,7,0,7,20.19, 977.750.0, 977.75,0.0,0,0
2695,727.055359-53,727.055359,-53,48,137,13312,-9860,612,0.8125,-0.601807,0.037354,0,0,7,0,7,20.19, 977.750.0, 977.75,0.0,0,0
2696,727.328003-33,727.328003,-33,92,-63,13448,-9808,896,0.820801,-0.598633,0.054688,0,0,7,0,7,20.19, 977.720.0, 977.72,0.0,0,0
2697,727.608643-31,727.608643,-31,93,316,13308,-9920,836,0.812256,-0.605469,0.051025,0,0,7,0,7,20.19, 977.730.0, 977.73,0.0,0,0
2698,727.881287-75,727.881287,-75,52,-106,13180,-9928,688,0.804443,-0.605957,0.041992,0,0,8,0,8,20.19, 977.730.0, 977.73,0.0,0,0
2699,728.153931-40,728.153931,-40,64,56,13380,-9728,748,0.81665,-0.59375,0.045654,0,0,8,0,8,20.2, 977.670.0, 977.67,0.0,0,0
2700,728.426514-48,728.426514,-48,62,-24,13228,-9880,804,0.807373,-0.603027,0.049072,0,0,8,0,8,20.2, 977.670.0, 977.67,0.0,0,0
2701,728.738647-52,728.738647,-52,61,124,13484,-9828,640,0.822998,-0.599854,0.039062,0,0,7,0,7,20.2, 977.670.0, 977.67,0.0,0,0
2702,729.011353-24,729.011353,-24,77,-63,13148,-9996,800,0.80249,-0.610107,0.048828,0,0,8,0,8,20.2, 977.670.0, 977.67,0.0,0,0
2703,729.283875-32,729.283875,-32,63,115,13292,-9896,720,0.811279,-0.604004,0.043945,0,0,7,0,7,20.19, 977.750.0, 977.75,0.0,0,0
2704,729.556580-47,729.55658,-47,96,-48,13288,-9944,764,0.811035,-0.606934,0.046631,0,0,7,0,7,20.19, 977.750.0, 977.75,0.0,0,0
2705,729.837219-9,729.837219,-9,72,64,13292,-9856,784,0.811279,-0.601562,0.047852,0,0,8,0,8,20.19, 977.750.0, 977.75,0.0,0,0
2706,730.109863-95,730.109863,-95,70,-52,13104,-10072,636,0.799805,-0.614746,0.038818,0,0,7,0,7,20.2, 977.720.0, 977.72,0.0,0,0
2707,730.382568-23,730.382568,-23,61,92,13352,-9904,864,0.814941,-0.604492,0.052734,0,0,8,0,8,20.2, 977.730.0, 977.73,0.0,0,0
2708,730.655212-27,730.655212,-27,82,-15,13312,-9876,692,0.8125,-0.602783,0.042236,0,0,7,0,7,20.2, 977.730.0, 977.73,0.0,0,0
2709,730.927795-17,730.927795,-17,76,-126,13252,-10004,604,0.808838,-0.610596,0.036865,0,0,7,0,7,20.2, 977.750.0, 977.75,0.0,0,0
2710,731.208496-6,731.208496,-6,56,-51,13364,-9832,844,0.815674,-0.600098,0.051514,0,0,7,0,7,20.2, 977.750.0, 977.75,0.0,0,0
2711,731.481140-27,731.48114,-27,60,-57,13344,-9864,736,0.814453,-0.602051,0.044922,0,0,7,0,7,20.2, 977.750.0, 977.75,0.0,0,0
2712,731.753784-50,731.753784,-50,65,-6,13220,-9972,748,0.806885,-0.608643,0.045654,0,0,7,0,7,20.2, 977.730.0, 977.73,0.0,0,0
2713,732.026489-75,732.026489,-75,27,-7,13088,-9864,752,0.798828,-0.602051,0.045898,0,0,8,0,8,20.2, 977.730.0, 977.73,0.0,0,0
2714,732.307129-36,732.307129,-36,104,-15,13324,-9956,752,0.813232,-0.607666,0.045898,0,0,7,0,7,20.2, 977.730.0, 977.73,0.0,0,0
2715,732.579773-34,732.579773,-34,56,62,13112,-10016,660,0.800293,-0.611328,0.040283,0,0,8,0,8,20.21, 977.670.0, 977.67,0.0,0,0
2716,732.852417-69,732.852417,-69,55,-98,13356,-9960,844,0.815186,-0.60791,0.051514,0,0,8,0,8,20.21, 977.700.0, 977.70,0.0,0,0
2717,733.125061-13,733.125061,-13,55,-110,13400,-9932,804,0.817871,-0.606201,0.049072,0,0,7,0,7,20.21, 977.700.0, 977.70,0.0,0,0
2718,733.405762-28,733.405762,-28,38,-23,13336,-9984,788,0.813965,-0.609375,0.048096,0,0,8,0,8,20.21, 977.750.0, 977.75,0.0,0,0
2719,733.678345-8,733.678345,-8,81,-57,13352,-9684,780,0.814941,-0.591064,0.047607,0,0,7,0,7,20.21, 977.750.0, 977.75,0.0,0,0
2720,733.951050-34,733.95105,-34,100,29,13248,-9920,776,0.808594,-0.605469,0.047363,0,0,7,0,7,20.21, 977.750.0, 977.75,0.0,0,0
2721,734.223694-9,734.223694,-9,116,149,13348,-9904,836,0.814697,-0.604492,0.051025,0,0,6,0,6,20.21, 977.750.0, 977.75,0.0,0,0
2722,734.5043332,734.504333,16,105,176,13184,-9648,484,0.804688,-0.588867,0.029541,0,0,7,0,7,20.21, 977.750.0, 977.75,0.0,0,0
2723,734.7769789,734.776978,88,62,29,13008,-9800,284,0.793945,-0.598145,0.017334,0,0,7,0,7,20.21, 977.750.0, 977.75,0.0,0,0
2724,735.049622-24,735.049622,-24,70,-206,12924,-10420,372,0.788818,-0.635986,0.022705,0,0,7,0,7,20.21, 977.750.0, 977.75,0.0,0,0
2725,735.3222662,735.322266,17,43,1,13364,-9672,756,0.815674,-0.590332,0.046143,0,0,8,0,8,20.2, 977.780.0, 977.78,0.0,0,0
2726,735.602905-74,735.602905,-74,81,-90,13320,-9960,544,0.812988,-0.60791,0.033203,0,0,7,0,7,20.2, 977.780.0, 977.78,0.0,0,0
2727,735.8756102,735.87561,23,83,57,13572,-9768,756,0.828369,-0.596191,0.046143,0,0,7,0,7,20.2, 977.780.0, 977.78,0.0,0,0
2728,736.148254-37,736.148254,-37,64,-69,13580,-9312,956,0.828857,-0.568359,0.05835,0,0,8,0,8,20.21, 977.750.0, 977.75,0.0,0,0
2729,736.420837-23,736.420837,-23,71,39,13344,-9636,756,0.814453,-0.588135,0.046143,0,0,8,0,8,20.21, 977.750.0, 977.75,0.0,0,0
2730,736.701477-201,736.701477,-201,63,26,13376,-9712,836,0.816406,-0.592773,0.051025,0,0,8,0,8,20.21, 977.750.0, 977.75,0.0,0,0
2731,736.974121-122,736.974121,-122,38,124,13572,-9568,968,0.828369,-0.583984,0.059082,0,0,7,0,7,20.21, 977.780.0, 977.78,0.0,0,0
2732,737.246826-20,737.246826,-20,74,126,13764,-9380,584,0.840088,-0.57251,0.035645,0,0,7,0,7,20.21, 977.780.0, 977.78,0.0,0,0
2733,737.519470-46,737.51947,-46,53,0,13508,-9628,808,0.824463,-0.587646,0.049316,0,0,8,0,8,20.21, 977.780.0, 977.78,0.0,0,0
2734,737.831665-103,737.831665,-103,63,-137,13412,-9660,824,0.818604,-0.5896,0.050293,0,0,7,0,7,20.2, 977.750.0, 977.75,0.0,0,0
2735,738.104187-49,738.104187,-49,55,550,12448,-10808,96,0.759766,-0.659668,0.005859,0,0,7,0,7,20.2, 977.750.0, 977.75,0.0,0,0
2736,738.444336-47,738.444336,-47,79,-35,13384,-9692,772,0.816895,-0.591553,0.047119,0,0,7,0,7,20.2, 977.750.0, 977.75,0.0,0,0
2737,738.716980-62,738.71698,-62,101,129,13256,-9840,668,0.809082,-0.600586,0.040771,0,0,7,0,7,20.2, 977.700.0, 977.70,0.0,0,0
2738,738.997620-289,738.99762,-289,17,-220,13620,-10012,740,0.831299,-0.611084,0.045166,0,0,7,0,7,20.2, 977.700.0, 977.70,0.0,0,0
2739,739.270264-83,739.270264,-83,13,-149,13772,-9536,768,0.840576,-0.582031,0.046875,0,0,7,0,7,20.2, 977.700.0, 977.70,0.0,0,0
2740,739.542847-66,739.542847,-66,20,-122,13416,-9824,916,0.818848,-0.599609,0.055908,0,0,7,0,7,20.2, 977.780.0, 977.78,0.0,0,0
2741,739.815430-95,739.81543,-95,59,30,13664,-9688,876,0.833984,-0.591309,0.053467,0,0,7,0,7,20.2, 977.780.0, 977.78,0.0,0,0
2742,740.089600-86,740.0896,-86,77,104,13420,-9540,916,0.819092,-0.582275,0.055908,0,0,7,0,7,20.2, 977.780.0, 977.78,0.0,0,0
2743,740.370178-83,740.370178,-83,85,-19,13408,-9680,948,0.818359,-0.59082,0.057861,0,0,7,0,7,20.2, 977.780.0, 977.78,0.0,0,0
2744,740.706909-56,740.706909,-56,58,-66,13492,-9744,808,0.823486,-0.594727,0.049316,0,0,8,0,8,20.21, 977.750.0, 977.75,0.0,0,0
2745,740.979492-50,740.979492,-50,55,-14,13492,-9704,812,0.823486,-0.592285,0.049561,0,0,7,0,7,20.21, 977.750.0, 977.75,0.0,0,0
2746,741.2520142,741.252014,17,89,5,13584,-9660,780,0.829102,-0.5896,0.047607,0,0,7,0,7,20.21, 977.750.0, 977.75,0.0,0,0
2747,741.5325931,741.532593,13,102,81,13304,-9692,904,0.812012,-0.591553,0.055176,0,0,7,0,7,20.21, 977.670.0, 977.67,0.0,0,0
2748,741.805176-81,741.805176,-81,68,-4,13376,-9772,720,0.816406,-0.596436,0.043945,0,0,7,0,7,20.21, 977.670.0, 977.67,0.0,0,0
2749,742.077759-31,742.077759,-31,34,-61,13600,-9688,912,0.830078,-0.591309,0.055664,0,0,7,0,7,20.21, 977.670.0, 977.67,0.0,0,0
2750,742.350342-58,742.350342,-58,69,9,13524,-9536,800,0.825439,-0.582031,0.048828,0,0,7,0,7,20.21, 977.700.0, 977.70,0.0,0,0
2751,742.630981-107,742.630981,-107,70,-20,13492,-9736,876,0.823486,-0.594238,0.053467,0,0,7,0,7,20.21, 977.700.0, 977.70,0.0,0,0
2752,742.966309-8,742.966309,-8,91,-38,13336,-9680,856,0.813965,-0.59082,0.052246,0,0,8,0,8,20.21, 977.700.0, 977.70,0.0,0,0
2753,743.238953-112,743.238953,-112,88,-27,13380,-9748,760,0.81665,-0.594971,0.046387,0,0,7,0,7,20.2, 977.750.0, 977.75,0.0,0,0
2754,743.511597-79,743.511597,-79,60,-119,13432,-9692,748,0.819824,-0.591553,0.045654,0,0,7,0,7,20.2, 977.750.0, 977.75,0.0,0,0
2755,743.7922979,743.792297,87,55,-21,13520,-9872,816,0.825195,-0.602539,0.049805,0,0,8,0,8,20.2, 977.750.0, 977.75,0.0,0,0
2756,744.064880-53,744.06488,-53,53,-56,13576,-9832,324,0.828613,-0.600098,0.019775,0,0,8,0,8,20.21, 977.720.0, 977.72,0.0,0,0
2757,744.337585-26,744.337585,-26,75,-26,13420,-9768,796,0.819092,-0.596191,0.048584,0,0,7,0,7,20.21, 977.730.0, 977.73,0.0,0,0
2758,744.610168-45,744.610168,-45,70,-56,13428,-9760,716,0.81958,-0.595703,0.043701,0,0,7,0,7,20.21, 977.730.0, 977.73,0.0,0,0
2759,744.8908695,744.890869,5,71,-18,13460,-9716,704,0.821533,-0.593018,0.042969,0,0,7,0,7,20.2, 977.750.0, 977.75,0.0,0,0
2760,745.226318-52,745.226318,-52,66,42,13464,-9660,732,0.821777,-0.5896,0.044678,0,0,7,0,7,20.2, 977.730.0, 977.73,0.0,0,0
2761,745.4989011,745.498901,114,77,120,13532,-9672,712,0.825928,-0.590332,0.043457,0,0,7,0,7,20.2, 977.730.0, 977.73,0.0,0,0
2762,745.771545-54,745.771545,-54,128,-53,13404,-10068,600,0.818115,-0.614502,0.036621,0,0,7,0,7,20.19, 977.730.0, 977.73,0.0,0,0
2763,746.052002-58,746.052002,-58,-100,-348,13780,-9408,452,0.841064,-0.574219,0.027588,0,0,8,0,8,20.19, 977.730.0, 977.73,0.0,0,0
2764,746.3244636,746.324463,55,63,0,13252,-9724,724,0.808838,-0.593506,0.044189,0,0,7,0,7,20.19, 977.730.0, 977.73,0.0,0,0
2765,746.5969853,746.596985,32,90,-81,13284,-10040,804,0.810791,-0.612793,0.049072,0,0,7,0,7,20.2, 977.730.0, 977.73,0.0,0,0
2766,746.869446-61,746.869446,-61,145,-9,13776,-9544,824,0.84082,-0.58252,0.050293,0,0,7,0,7,20.2, 977.730.0, 977.73,0.0,0,0
2767,747.244324-55,747.244324,-55,99,-56,13436,-9828,820,0.820068,-0.599854,0.050049,0,0,8,0,8,20.2, 977.730.0, 977.73,0.0,0,0
2768,747.516907-80,747.516907,-80,79,50,13472,-9712,856,0.822266,-0.592773,0.052246,0,0,7,0,7,20.19, 977.730.0, 977.73,0.0,0,0
2769,747.7894902,747.78949,19,67,-80,13244,-10188,544,0.80835,-0.621826,0.033203,0,0,7,0,7,20.19, 977.730.0, 977.73,0.0,0,0
2770,748.062073-65,748.062073,-65,91,6,13240,-9780,776,0.808105,-0.596924,0.047363,0,0,7,0,7,20.19, 977.730.0, 977.73,0.0,0,0
2771,748.334656-86,748.334656,-86,59,-68,13284,-9772,544,0.810791,-0.596436,0.033203,0,0,7,0,7,20.2, 977.700.0, 977.70,0.0,0,0
2772,748.615295-50,748.615295,-50,16,-8,13144,-9576,964,0.802246,-0.584473,0.058838,0,0,8,0,8,20.2, 977.700.0, 977.70,0.0,0,0
2773,748.887939-17,748.887939,-17,115,-35,13444,-9676,760,0.820557,-0.590576,0.046387,0,0,8,0,8,20.2, 977.700.0, 977.70,0.0,0,0
2774,749.160706-53,749.160706,-53,52,51,13104,-10464,540,0.799805,-0.638672,0.032959,0,0,7,0,7,20.2, 977.700.0, 977.70,0.0,0,0
2775,749.4981695,749.498169,49,117,140,13376,-9736,696,0.816406,-0.594238,0.04248,0,0,7,0,7,20.2, 977.700.0, 977.70,0.0,0,0
2776,749.778748-145,749.778748,-145,74,-384,13268,-10036,676,0.809814,-0.612549,0.04126,0,0,7,0,7,20.2, 977.700.0, 977.70,0.0,0,0
2777,750.051453-168,750.051453,-168,59,-227,14848,-10616,1184,0.90625,-0.647949,0.072266,0,0,7,0,7,20.2, 977.750.0, 977.75,0.0,0,0
2778,750.324097-91,750.324097,-91,50,362,13256,-10372,480,0.809082,-0.633057,0.029297,0,0,8,0,8,20.2, 977.780.0, 977.78,0.0,0,0
2779,750.596802-23,750.596802,-23,107,-69,13676,-9844,844,0.834717,-0.60083,0.051514,0,0,7,0,7,20.2, 977.780.0, 977.78,0.0,0,0
2780,750.877502-65,750.877502,-65,67,98,13472,-9672,1060,0.822266,-0.590332,0.064697,0,0,7,0,7,20.2, 977.780.0, 977.78,0.0,0,0
2781,751.150146-31,751.150146,-31,11,49,13284,-9228,740,0.810791,-0.563232,0.045166,0,0,8,0,8,20.2, 977.780.0, 977.78,0.0,0,0
2782,751.4228526,751.422852,6,36,306,13272,-10108,552,0.810059,-0.616943,0.033691,0,0,7,0,7,20.2, 977.780.0, 977.78,0.0,0,0
2783,751.759705-24,751.759705,-24,54,-60,13076,-10568,676,0.798096,-0.64502,0.04126,0,0,7,0,7,20.2, 977.780.0, 977.78,0.0,0,0
2784,752.040466-31,752.040466,-31,61,206,13084,-10316,656,0.798584,-0.629639,0.040039,0,0,8,0,8,20.21, 977.750.0, 977.75,0.0,0,0
2785,752.313171-48,752.313171,-48,110,213,13244,-10080,792,0.80835,-0.615234,0.04834,0,0,7,0,7,20.21, 977.750.0, 977.75,0.0,0,0
2786,752.585938-31,752.585938,-31,76,-31,13192,-10124,724,0.805176,-0.61792,0.044189,0,0,7,0,7,20.21, 977.750.0, 977.75,0.0,0,0
2787,752.858582-86,752.858582,-86,58,-77,13132,-9932,860,0.801514,-0.606201,0.05249,0,0,7,0,7,20.21, 977.700.0, 977.70,0.0,0,0
2788,753.139221-25,753.139221,-25,71,3,13172,-10148,832,0.803955,-0.619385,0.050781,0,0,7,0,7,20.21, 977.700.0, 977.70,0.0,0,0
2789,753.411926-67,753.411926,-67,70,37,13072,-10168,692,0.797852,-0.620605,0.042236,0,0,7,0,7,20.21, 977.700.0, 977.70,0.0,0,0
2790,753.684631-17,753.684631,-17,58,160,13276,-10064,740,0.810303,-0.614258,0.045166,0,0,7,0,7,20.21, 977.750.0, 977.75,0.0,0,0
2791,754.020142-63,754.020142,-63,71,66,13444,-10192,756,0.820557,-0.62207,0.046143,0,0,7,0,7,20.21, 977.750.0, 977.75,0.0,0,0
2792,754.300842-90,754.300842,-90,71,-12,13148,-10160,856,0.80249,-0.620117,0.052246,0,0,7,0,7,20.21, 977.750.0, 977.75,0.0,0,0
2793,754.573547-27,754.573547,-27,84,-3,13340,-9956,848,0.814209,-0.607666,0.051758,0,0,7,0,7,20.22, 977.750.0, 977.75,0.0,0,0
2794,754.846252-18,754.846252,-18,75,162,13044,-10048,776,0.796143,-0.613281,0.047363,0,0,7,0,7,20.22, 977.810.0, 977.81,0.0,0,0
2795,755.118896-14,755.118896,-14,59,62,12948,-10264,800,0.790283,-0.626465,0.048828,0,0,7,0,7,20.22, 977.810.0, 977.81,0.0,0,0
2796,755.399536-87,755.399536,-87,48,-87,12928,-10264,740,0.789062,-0.626465,0.045166,0,0,8,0,8,20.22, 977.860.0, 977.86,0.0,0,0
2797,755.6722412,755.672241,16,46,36,12972,-10032,796,0.791748,-0.612305,0.048584,0,0,7,0,7,20.22, 977.810.0, 977.81,0.0,0,0
2798,755.944946-9,755.944946,-9,40,77,12816,-10240,768,0.782227,-0.625,0.046875,0,0,7,0,7,20.22, 977.810.0, 977.81,0.0,0,0
2799,756.280640-59,756.28064,-59,83,-112,13060,-10456,776,0.797119,-0.638184,0.047363,0,0,8,0,8,20.22, 977.750.0, 977.75,0.0,0,0
2800,756.592712-33,756.592712,-33,75,39,12976,-10336,804,0.791992,-0.630859,0.049072,0,0,8,0,8,20.22, 977.750.0, 977.75,0.0,0,0
2801,756.865356-44,756.865356,-44,72,-136,12792,-10188,616,0.780762,-0.621826,0.037598,0,0,8,0,8,20.22, 977.750.0, 977.75,0.0,0,0
2802,757.138000-37,757.138,-37,76,-97,13064,-9948,768,0.797363,-0.607178,0.046875,0,0,7,0,7,20.22, 977.700.0, 977.70,0.0,0,0
2803,757.410706-71,757.410706,-71,68,48,13100,-9948,752,0.799561,-0.607178,0.045898,0,0,7,0,7,20.22, 977.700.0, 977.70,0.0,0,0
2804,757.691345-21,757.691345,-21,53,-11,13236,-9908,816,0.807861,-0.604736,0.049805,0,0,7,0,7,20.22, 977.700.0, 977.70,0.0,0,0
2805,757.9640501,757.96405,13,58,-12,13016,-10160,848,0.794434,-0.620117,0.051758,0,0,7,0,7,20.22, 977.700.0, 977.70,0.0,0,0
2806,758.299683-13,758.299683,-13,36,-42,12780,-10420,660,0.780029,-0.635986,0.040283,0,0,7,0,7,20.22, 977.700.0, 977.70,0.0,0,0
2807,758.572327-12,758.572327,-12,70,-41,13052,-10028,788,0.796631,-0.612061,0.048096,0,0,8,0,8,20.22, 977.700.0, 977.70,0.0,0,0
2808,758.844971-9,758.844971,-9,65,-55,13056,-10176,736,0.796875,-0.621094,0.044922,0,0,8,0,8,20.22, 977.670.0, 977.67,0.0,0,0
2809,759.125732-131,759.125732,-131,91,126,13136,-10304,712,0.801758,-0.628906,0.043457,0,0,8,0,8,20.22, 977.670.0, 977.67,0.0,0,0
2810,759.398376-31,759.398376,-31,82,276,13164,-10116,924,0.803467,-0.617432,0.056396,0,0,8,0,8,20.22, 977.670.0, 977.67,0.0,0,0
2811,759.671021-36,759.671021,-36,80,61,12976,-10348,800,0.791992,-0.631592,0.048828,0,0,7,0,7,20.22, 977.670.0, 977.67,0.0,0,0
2812,759.943665-56,759.943665,-56,90,618,12568,-10532,868,0.76709,-0.642822,0.052979,0,0,7,0,7,20.22, 977.730.0, 977.73,0.0,0,0
2813,760.224365-100,760.224365,-100,94,-54,12696,-10668,760,0.774902,-0.651123,0.046387,0,0,7,0,7,20.22, 977.730.0, 977.73,0.0,0,0
2814,760.561707-81,760.561707,-81,69,-1882,12852,-10412,1720,0.784424,-0.635498,0.10498,0,0,8,0,8,20.22, 977.730.0, 977.73,0.0,0,0
2815,760.834351-1,760.834351,-1,42,-90,12996,-10184,776,0.793213,-0.621582,0.047363,0,0,7,0,7,20.22, 977.750.0, 977.75,0.0,0,0
2816,761.106995-58,761.106995,-58,39,46,13072,-10316,764,0.797852,-0.629639,0.046631,0,0,7,0,7,20.22, 977.750.0, 977.75,0.0,0,0
2817,761.387634-11,761.387634,-11,97,505,13152,-10244,784,0.802734,-0.625244,0.047852,0,0,7,0,7,20.22, 977.750.0, 977.75,0.0,0,0
2818,761.6603391,761.660339,118,33,-762,12868,-10192,776,0.7854,-0.62207,0.047363,0,0,7,0,7,20.22, 977.730.0, 977.73,0.0,0,0
2819,761.932983-18,761.932983,-18,90,-19,13604,-10668,568,0.830322,-0.651123,0.034668,0,0,8,0,8,20.22, 977.730.0, 977.73,0.0,0,0
2820,762.2056277,762.205627,69,69,-265,12788,-10156,852,0.780518,-0.619873,0.052002,0,0,7,0,7,20.22, 977.730.0, 977.73,0.0,0,0
2821,762.486267-21,762.486267,-21,48,-210,12808,-10496,684,0.781738,-0.640625,0.041748,0,0,7,0,7,20.21, 977.750.0, 977.75,0.0,0,0
2822,762.8215333,762.821533,3,63,-31,12896,-10476,688,0.787109,-0.639404,0.041992,0,0,7,0,7,20.21, 977.750.0, 977.75,0.0,0,0
2823,763.094116-22,763.094116,-22,90,405,12936,-10360,784,0.789551,-0.632324,0.047852,0,0,8,0,8,20.21, 977.750.0, 977.75,0.0,0,0
2824,763.366760-34,763.36676,-34,82,57,12924,-10332,820,0.788818,-0.630615,0.050049,0,0,7,0,7,20.21, 977.750.0, 977.75,0.0,0,0
2825,763.647461-33,763.647461,-33,68,-49,12876,-10496,716,0.785889,-0.640625,0.043701,0,0,7,0,7,20.21, 977.750.0, 977.75,0.0,0,0
2826,763.920105-3,763.920105,-3,94,347,12336,-10520,748,0.75293,-0.64209,0.045654,0,0,7,0,7,20.21, 977.750.0, 977.75,0.0,0,0
2827,764.192749-60,764.192749,-60,90,95,12708,-10580,908,0.775635,-0.645752,0.05542,0,0,8,0,8,20.22, 977.700.0, 977.70,0.0,0,0
2828,764.465393-89,764.465393,-89,74,231,12284,-10896,756,0.749756,-0.665039,0.046143,0,0,8,0,8,20.22, 977.700.0, 977.70,0.0,0,0
2829,764.746033-52,764.746033,-52,76,141,12604,-10808,740,0.769287,-0.659668,0.045166,0,0,7,0,7,20.22, 977.700.0, 977.70,0.0,0,0
2830,765.082520-51,765.08252,-51,93,-126,12328,-10840,812,0.752441,-0.661621,0.049561,0,0,7,0,7,20.23, 977.750.0, 977.75,0.0,0,0
2831,765.355164-48,765.355164,-48,52,-20,12416,-10676,700,0.757812,-0.651611,0.042725,0,0,7,0,7,20.23, 977.810.0, 977.81,0.0,0,0
2832,765.627747-24,765.627747,-24,71,-38,12556,-10800,752,0.766357,-0.65918,0.045898,0,0,7,0,7,20.23, 977.810.0, 977.81,0.0,0,0
2833,765.939941-55,765.939941,-55,48,-144,12612,-10684,796,0.769775,-0.6521,0.048584,0,0,7,0,7,20.22, 977.810.0, 977.81,0.0,0,0
2834,766.212646-73,766.212646,-73,65,158,12672,-10740,784,0.773438,-0.655518,0.047852,0,0,7,0,7,20.22, 977.750.0, 977.75,0.0,0,0
2835,766.485291-61,766.485291,-61,106,-52,12536,-10768,748,0.765137,-0.657227,0.045654,0,0,7,0,7,20.22, 977.750.0, 977.75,0.0,0,0
2836,766.757996-45,766.757996,-45,67,353,12564,-10576,728,0.766846,-0.645508,0.044434,0,0,8,0,8,20.23, 977.750.0, 977.75,0.0,0,0
2837,767.070190-20,767.07019,-20,91,187,12576,-11084,812,0.767578,-0.676514,0.049561,0,0,7,0,7,20.23, 977.810.0, 977.81,0.0,0,0
